PatientID,Diagnosis,BreedID,Breed,Age,Sex,Neutered,WeightChange,Weight,Hospitalised,HeartRate,Temperature,Vomiting,Diarrhoea,Hepatomegaly,ThinDrySkin,Alopecia,Pruritus,MuscleWastageWeakness,Lethargy,Panting,Neurological,Polydipsia,Polyuria,IncreasedALKP,IncreasedATL/GGT/AST,LowUSG,Proteinuria,Hypertensive,LowBloodSugar,Hypothyroid,CruciateSurgery
886,0,15009,Jack Russell Terrier,9,M,True,Weight loss,11.6,False,,38.2,False,False,True,False,False,False,False,True,False,False,True,True,True,,True,True,False,False,False,False
887,0,99999,Crossbreed,11,F,True,False,23.75,False,,,False,False,False,False,False,False,False,False,False,False,True,False,,,True,False,False,False,False,False
888,0,14729,Collie,8,M,True,Weight loss,14.3,False,84.0,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False
889,0,14631,Labrador Retriever,11,M,True,False,37.2,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False
890,0,7347,Chihuahua,16,M,True,False,,True,120.0,38.8,True,False,False,False,False,False,False,True,True,False,True,True,False,True,,,False,False,False,False
891,0,14962,Border Terrier,9,M,True,False,11.05,False,,,False,False,False,True,True,False,True,False,False,False,True,False,,,,,False,False,False,False
892,0,14844,Cavalier King Charles Spaniel,9,F,True,False,12.25,False,120.0,,False,False,False,True,False,True,False,False,False,False,False,False,True,False,,,False,False,False,False
893,0,13683,Beagle,9,M,True,False,18.2,True,,,False,False,False,False,False,False,False,False,False,False,True,True,,,,True,False,False,False,False
894,0,14596,Portugese Podengo,7,M,True,False,8.3,False,,,False,False,False,False,True,False,False,False,True,False,True,True,True,True,,,False,False,False,False
895,0,15049,Scottish Terrier,8,F,True,False,12.3,True,,,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,True,False,False
896,0,99999,Crossbreed,11,F,True,False,19.8,False,120.0,38.2,False,False,True,False,False,False,True,True,True,False,False,False,True,True,,,False,False,False,False
897,0,15086,West Highland White Terrier,10,M,False,False,9.65,True,,,False,False,False,True,False,False,False,False,False,False,False,False,,,,,False,True,False,False
898,0,15009,Jack Russell Terrier,5,F,True,False,6.4,False,84.0,39.6,False,False,False,False,False,False,False,False,False,True,True,True,,,,,False,False,False,False
899,0,13724,Boxer,10,M,True,False,42.5,False,,,False,False,True,True,False,False,False,False,False,True,True,True,,,True,True,False,False,False,False
900,0,99999,Crossbreed,12,M,True,False,11.3,False,96.0,,False,False,False,False,False,False,False,True,False,False,False,False,True,True,,,False,False,False,False
901,0,15086,West Highland White Terrier,11,F,True,False,10.15,False,96.0,38.7,True,False,False,False,False,False,False,True,False,False,True,True,True,,,,False,False,False,False
902,0,-183,Crossbreed,1,M,True,False,21.8,True,120.0,38.6,True,True,False,False,False,True,False,True,False,False,True,False,,,,,False,False,False,False
903,0,14399,Bullmastiff,6,M,True,Weight gain,60.0,True,,38.4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,,,False,False,False,False
904,0,99999,Crossbreed,10,M,True,False,13.5,False,,38.8,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,True,False,False
905,0,15009,Jack Russell Terrier,13,M,False,False,9.3,False,132.0,38.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
906,0,15076,Staffordshire Bull Terrier,9,M,True,False,,False,,,False,False,False,True,True,True,False,False,False,False,False,False,,,,,False,False,False,False
907,0,99999,Crossbreed,13,F,True,False,7.9,False,,,False,False,False,False,True,False,False,False,False,False,True,False,,,True,False,False,False,False,False
908,0,14993,Cairn Terrier,10,M,True,Weight loss,10.6,False,110.0,38.6,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
909,0,13883,Collie,7,F,True,False,21.5,False,100.0,38.9,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
910,0,15008,Irish Terrier,7,F,True,False,22.5,True,,,False,False,False,False,False,False,False,False,False,False,True,False,True,,False,,False,False,False,False
911,0,99999,Crossbreed,13,M,True,False,21.3,False,,,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False
912,0,15087,Yorkshire Terrier,12,F,False,False,8.3,False,145.0,,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
913,0,14846,Cocker Spaniel,10,F,True,False,11.0,False,100.0,38.1,False,True,False,False,False,False,False,True,True,False,False,False,,,,,False,False,False,False
914,0,14118,Lancashire Heeler,11,F,True,False,,False,100.0,38.7,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
915,0,99999,Crossbreed,13,F,True,False,25.0,False,88.0,39.9,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,,False,False,False,False
916,0,99999,Crossbreed,9,M,True,False,,False,128.0,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,,False,False,False,False
917,0,99999,Crossbreed,9,M,False,False,14.0,False,,,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,False,False,False,False
918,0,99999,Crossbreed,13,F,True,False,10.9,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
919,0,13878,Crossbreed,6,F,True,False,14.7,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
920,0,15086,West Highland White Terrier,15,M,True,False,,False,124.0,38.3,False,True,True,False,True,False,False,False,True,True,True,True,False,False,,,False,False,False,False
921,0,14913,German Spitz,3,M,True,False,9.5,True,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
922,0,99999,Crossbreed,9,M,True,False,7.6,False,100.0,38.3,False,False,False,False,False,False,False,True,True,False,False,False,,,,,False,False,False,False
923,0,14993,Cairn Terrier,9,M,True,False,12.8,False,84.0,38.2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,,False,False,False,False
924,0,15086,West Highland White Terrier,11,F,True,False,9.4,False,,,False,False,False,False,False,False,False,True,False,False,True,True,,,True,False,False,False,False,False
925,0,15086,West Highland White Terrier,9,M,False,False,10.0,False,130.0,38.4,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
926,0,14631,Labrador Retriever,12,M,True,False,41.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
927,0,15086,West Highland White Terrier,8,F,True,False,11.6,True,80.0,38.1,True,False,False,False,False,False,False,False,False,False,True,False,True,,,,False,False,False,False
928,0,14846,Cocker Spaniel,12,F,True,False,13.35,False,120.0,38.1,False,False,False,False,False,False,True,False,False,False,True,True,,,False,True,False,False,False,False
929,0,13683,Beagle,13,M,True,False,17.5,False,,39.1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
930,0,14631,Labrador Retriever,8,F,True,False,38.25,False,,38.8,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False
931,0,13714,Bichon Frise,15,M,True,False,5.9,False,,,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
932,0,14631,Labrador Retriever,11,M,True,False,25.7,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,False,False,False,False
933,0,-271,Crossbreed,11,F,True,Weight loss,19.9,False,124.0,,False,False,False,False,False,False,False,True,False,False,False,False,,,,,False,False,False,False
934,0,99999,Crossbreed,8,F,True,False,6.38,False,,37.6,True,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
935,0,14672,Schnauzer,10,M,True,False,7.2,False,,38.5,True,True,False,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,False
936,0,14250,Siberian Husky,10,F,True,False,34.5,True,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,False,False,False,False
937,0,14631,Labrador Retriever,9,M,True,False,35.4,False,112.0,38.7,False,False,True,False,False,False,True,True,True,False,True,True,True,True,,,False,False,False,False
938,0,19045,Poodle,10,F,False,False,4.0,True,120.0,38.9,False,False,False,False,True,False,False,False,False,False,False,False,,True,,,False,False,False,False
939,0,13714,Bichon Frise,10,M,True,False,11.85,False,120.0,38.5,True,True,False,False,False,False,True,False,True,False,False,False,True,True,,,False,False,False,False
940,0,15086,West Highland White Terrier,8,F,True,False,6.7,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
941,0,13683,Beagle,11,M,False,False,27.8,False,48.0,,False,False,False,False,False,False,True,True,False,False,False,False,,,,,False,False,False,False
942,0,99999,Crossbreed,16,F,True,False,,False,110.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
943,0,15009,Jack Russell Terrier,12,F,True,False,13.0,False,130.0,,False,False,True,False,False,False,False,False,True,False,False,False,True,,,,False,False,False,False
944,0,15086,West Highland White Terrier,10,M,True,False,14.0,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
945,0,14609,Golden Retriever,12,M,True,False,35.0,False,,148.0,False,False,False,False,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
946,0,13880,Collie,13,M,True,False,31.5,False,,,False,False,True,True,True,False,False,True,False,False,True,False,,,,,False,False,False,False
947,0,13878,Crossbreed,5,M,True,No change,35.7,False,,,False,False,False,False,False,False,False,False,False,False,True,False,,,False,,False,False,True,False
948,0,14672,Schnauzer,13,F,True,False,5.5,False,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
949,0,14962,Border Terrier,3,M,True,False,12.9,False,,,False,False,False,False,False,True,False,False,False,False,False,False,,,,,False,False,False,False
950,0,99999,Crossbreed,10,M,True,No change,10.6,True,120.0,38.4,False,False,True,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
951,0,14846,Cocker Spaniel,3,F,False,False,17.5,False,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
952,0,15087,Yorkshire Terrier,14,M,True,False,9.4,False,100.0,,False,False,True,True,False,False,False,False,True,False,True,True,True,,,,False,False,False,False
953,0,14796,German Shepherd,10,F,True,False,34.1,False,120.0,,False,False,True,False,False,False,True,True,False,False,True,True,,,True,False,False,False,False,False
954,0,19077,Dogue de Bordeaux,7,F,False,False,66.0,False,,,True,True,False,False,True,False,False,True,False,False,True,True,,,,,False,False,False,False
955,0,15048,Russian terrier,4,M,False,False,46.5,True,100.0,38.1,False,False,False,True,False,False,False,True,False,False,False,False,,,,,False,False,False,False
956,0,13759,Bulldog,5,F,True,Weight gain,26.0,False,,,False,False,False,True,True,False,False,False,True,False,False,False,,,,,False,False,False,False
957,0,99999,Crossbreed,13,M,True,False,8.85,True,120.0,38.4,False,False,True,False,False,False,False,False,True,False,False,False,True,True,,,False,True,False,False
958,0,15086,West Highland White Terrier,11,F,True,Weight gain,5.85,False,,,False,False,True,False,True,False,False,False,True,False,False,False,,,,,False,False,False,False
959,0,15076,Staffordshire Bull Terrier,10,F,True,Weight loss,16.4,False,,,False,True,False,False,False,False,False,True,False,False,False,False,,,,,False,False,False,False
960,0,13883,Collie,14,F,True,False,17.8,False,90.0,,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
961,0,15083,Tibetan Terrier,10,M,True,False,16.1,True,120.0,38.8,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
962,0,14631,Labrador Retriever,8,M,True,False,33.6,False,,,True,False,False,False,False,True,False,False,False,False,True,False,,,,,False,False,False,False
963,0,14366,Crossbreed,4,F,True,False,13.15,False,,38.2,True,True,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
964,0,15086,West Highland White Terrier,5,M,True,False,12.3,False,88.0,38.1,False,False,True,True,False,True,False,False,False,False,False,False,,,,,False,False,False,False
965,0,15076,Staffordshire Bull Terrier,13,F,True,False,,False,120.0,,False,True,True,False,False,False,True,False,True,False,True,True,True,True,,,True,False,False,False
966,0,15083,Tibetan Terrier,11,M,True,False,17.8,False,,,False,False,True,False,False,False,False,False,True,False,False,False,True,True,,,False,False,False,False
967,0,14557,Pointer,11,M,False,False,26.0,False,80.0,38.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
968,0,13714,Bichon Frise,6,M,True,Weight gain,10.0,False,140.0,,False,False,True,True,False,False,False,True,False,False,False,False,True,True,,,False,False,False,False
969,0,99999,Crossbreed,11,F,False,False,10.9,False,,,True,True,True,False,False,False,False,False,True,False,False,False,,,,,False,False,False,False
970,0,15086,West Highland White Terrier,12,F,True,False,9.8,False,,,True,False,False,False,False,False,False,True,False,False,False,False,,,,,False,False,False,False
971,0,18063,Crossbreed,3,M,False,False,36.6,False,130.0,,False,False,False,False,False,False,False,False,False,True,False,False,,,,,False,False,False,False
972,0,15086,West Highland White Terrier,10,M,True,No change,12.0,False,120.0,38.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,,,False,False,False,False
973,0,15087,Yorkshire Terrier,14,F,False,False,,False,,,False,False,True,False,True,False,False,False,False,False,False,False,,,,,False,False,False,False
974,0,15086,West Highland White Terrier,11,F,True,False,7.95,True,,,False,False,False,False,False,False,True,False,False,False,True,False,,,,,False,True,True,False
975,0,13714,Bichon Frise,10,M,False,False,8.6,False,,38.6,False,False,False,False,False,False,False,True,False,False,True,False,True,True,,,False,False,False,False
976,0,99999,Crossbreed,15,F,True,False,13.45,False,100.0,39.5,True,False,False,False,False,False,False,False,False,False,True,True,False,False,,,False,False,False,False
977,0,13714,Bichon Frise,14,M,True,False,9.1,False,,38.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
978,0,99999,Crossbreed,7,M,True,False,10.3,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
979,0,14993,Cairn Terrier,11,M,True,No change,16.4,False,,38.0,True,False,False,True,True,True,False,False,False,False,False,False,True,,True,,False,False,False,False
980,0,14631,Labrador Retriever,9,M,True,False,36.7,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
981,0,15086,West Highland White Terrier,10,F,True,False,7.7,True,128.0,38.8,False,False,True,False,False,False,False,True,True,False,True,True,True,True,,,False,False,True,False
982,0,14595,Poodle,10,F,True,False,2.1,False,122.0,,False,False,False,True,True,False,False,False,False,False,False,False,,,,,False,False,True,False
983,0,99999,Crossbreed,12,M,True,False,,False,140.0,,False,False,False,True,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
984,0,99999,Crossbreed,3,F,True,False,11.4,False,,,False,False,False,True,True,False,False,True,False,False,False,False,,,,,False,False,False,False
985,0,14844,Cavalier King Charles Spaniel,9,F,True,False,13.7,False,120.0,,False,False,True,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
986,0,15076,Staffordshire Bull Terrier,9,M,True,False,19.6,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
987,0,14796,German Shepherd,4,F,True,Weight gain,80.5,False,,,False,False,False,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,False
988,0,7347,Chihuahua,8,F,True,Weight gain,3.7,False,120.0,,False,False,False,False,False,False,False,True,False,False,True,False,True,True,,,False,False,False,False
989,0,13883,Collie,11,F,True,Weight gain,,False,,,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False
990,0,14993,Cairn Terrier,7,M,True,False,11.3,True,,,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
991,0,14631,Labrador Retriever,3,F,True,False,41.8,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,True,False,False,False,False
992,0,99999,Crossbreed,6,M,True,False,9.9,True,,,False,False,True,False,False,False,False,False,False,False,False,False,,,,,False,True,False,False
993,0,14886,Sussex Spaniel,10,F,True,False,23.6,False,,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
994,0,15045,Patterdale Terrier,3,F,True,False,14.95,False,,,False,False,False,True,True,True,False,False,False,False,False,False,,,,,False,False,False,False
995,0,15049,Scottish Terrier,9,M,True,False,19.5,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
996,0,15009,Jack Russell Terrier,9,M,False,False,6.05,False,140.0,36.8,False,True,False,False,False,False,False,False,True,False,False,False,,,,,False,False,False,False
997,0,99999,Crossbreed,10,M,True,Weight loss,6.05,False,120.0,38.2,False,False,True,False,False,False,False,False,False,False,True,True,,,,,False,False,True,False
998,0,14999,Fox Terrier,10,M,True,False,15.9,False,68.0,,False,False,False,False,False,False,False,False,True,False,True,True,,,True,,False,False,False,False
999,0,15076,Staffordshire Bull Terrier,13,F,True,False,20.1,False,,,False,False,True,False,True,False,True,True,False,False,True,False,,,False,True,False,False,False,False
1000,0,14672,Schnauzer,15,F,True,False,11.3,False,,,False,False,False,True,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1001,0,15009,Jack Russell Terrier,6,F,True,False,6.07,False,96.0,39.2,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,False,False
1002,0,99999,Crossbreed,8,F,True,False,30.3,False,,,False,False,False,False,False,False,False,True,False,False,False,False,,,,,False,False,True,False
1003,0,13683,Beagle,6,F,True,False,17.0,False,,,False,False,False,False,True,False,False,False,False,False,False,False,,,,,False,False,False,False
1004,0,14796,German Shepherd,8,M,True,False,39.2,False,,,False,False,False,False,False,False,False,True,False,False,True,True,,,True,False,False,False,False,False
1005,0,14846,Cocker Spaniel,11,F,True,False,19.2,True,,,False,False,False,False,False,False,False,False,False,False,True,False,,,True,False,False,False,False,False
1006,0,7347,Chihuahua,4,F,True,No change,,False,,39.1,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False
1007,0,15071,Sealyham Terrier,14,M,False,Weight loss,10.0,False,,,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False
1008,0,13882,Collie,13,M,True,False,25.8,False,,,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False
1009,0,14672,Schnauzer,10,M,True,False,,True,98.0,38.7,False,True,False,False,False,False,False,False,True,False,True,False,True,False,,,False,False,False,False
1010,0,99999,Crossbreed,10,F,True,Weight gain,10.7,False,120.0,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,,,False,False,False,False
1011,0,14967,Bull Terrier,0,F,True,False,18.5,False,,38.8,False,True,False,False,False,False,False,True,False,False,True,True,,,True,False,False,False,False,False
1012,0,14040,Greyhound,10,M,True,False,37.05,True,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1013,0,19049,Schnauzer,7,M,True,False,11.4,False,120.0,,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1014,0,13883,Collie,13,F,True,False,29.4,False,,,False,False,False,True,False,True,False,False,False,False,False,False,,,,,False,False,False,False
1015,0,15076,Staffordshire Bull Terrier,5,F,True,Weight gain,15.65,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False
1016,0,13761,Bulldog,9,F,True,False,29.15,False,88.0,38.8,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
1017,0,15086,West Highland White Terrier,12,M,True,False,11.8,False,132.0,38.1,False,False,True,False,False,False,False,False,True,True,True,True,True,True,,,False,False,False,False
1018,0,-209,Munsterlander,8,F,False,False,39.6,False,,38.7,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False
1019,0,15127,Whippet,9,F,True,Weight gain,10.7,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,False,False,False,False
1020,0,99999,Crossbreed,5,M,True,False,9.9,False,,38.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,,False,False,False,False
1021,0,15009,Jack Russell Terrier,5,F,True,False,8.5,False,110.0,38.6,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
1022,0,14833,Shih Tzu,10,M,True,False,9.5,False,128.0,37.6,True,True,False,False,False,True,False,False,False,False,False,False,True,True,,,False,False,False,False
1023,0,99999,Crossbreed,10,F,True,Weight loss,16.8,False,,80.0,False,False,False,False,False,False,True,True,False,False,True,True,,,False,True,False,False,False,False
1024,0,15086,West Highland White Terrier,8,M,True,Weight gain,15.3,True,120.0,38.0,False,False,False,False,False,True,False,False,True,False,True,True,,,,,False,False,True,True
1025,0,14631,Labrador Retriever,8,F,True,False,32.3,False,,38.8,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1026,0,15087,Yorkshire Terrier,5,M,False,No change,7.0,False,,,True,False,False,True,True,True,False,False,False,False,True,True,,,,,False,False,False,False
1027,0,99999,Crossbreed,7,M,True,False,17.1,False,128.0,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1028,0,99999,Crossbreed,12,F,False,False,28.6,False,,,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False
1029,0,14846,Cocker Spaniel,5,F,True,False,24.4,False,100.0,38.8,False,False,False,False,False,False,False,False,False,False,True,True,True,,True,,False,False,False,False
1030,0,-177,Crossbreed,13,M,True,False,12.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1031,0,14631,Labrador Retriever,10,F,True,False,34.9,False,,,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
1032,0,15009,Jack Russell Terrier,16,F,True,False,6.5,False,,38.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
1033,0,14993,Cairn Terrier,9,F,True,False,8.3,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1034,0,15009,Jack Russell Terrier,8,F,True,False,10.3,False,,,False,True,True,False,False,False,False,True,False,False,False,False,True,True,,,False,False,False,False
1035,0,13714,Bichon Frise,13,M,False,False,9.2,True,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,True,False,False,False
1036,0,14962,Border Terrier,10,F,False,False,12.4,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,,,False,False,False,False
1037,0,99999,Crossbreed,11,M,True,No change,8.2,True,100.0,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False
1038,0,13714,Bichon Frise,12,M,True,False,,True,108.0,38.6,False,True,False,True,False,False,False,True,False,False,True,False,,,False,False,False,False,False,False
1039,0,15086,West Highland White Terrier,12,M,True,False,11.0,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,,,,False,False,False,False
1040,0,14634,Rhodesian Ridgeback,10,F,True,False,46.8,False,,,False,False,False,True,False,False,False,False,False,False,True,False,,,True,True,False,False,True,False
1041,0,14047,Italian Greyhound,14,M,True,Weight loss,3.6,False,168.0,,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False
1042,0,14631,Labrador Retriever,10,M,True,False,38.2,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,True,False,False
1043,0,14631,Labrador Retriever,11,F,True,Weight gain,30.4,False,,,False,False,False,False,False,False,False,True,False,False,True,True,,,True,False,False,False,False,False
1044,0,13883,Collie,11,F,False,False,21.0,False,128.0,38.5,False,False,True,False,True,False,False,False,False,False,True,False,,,False,True,False,False,False,False
1045,0,99999,Crossbreed,13,F,True,False,9.68,False,,39.1,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True
1046,0,14962,Border Terrier,13,M,True,Weight gain,11.9,False,,,False,False,True,True,False,False,False,False,False,False,True,True,,,,,False,False,False,False
1047,0,14631,Labrador Retriever,11,M,True,Weight loss,27.3,False,88.0,38.7,True,True,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1048,0,14672,Schnauzer,10,F,True,False,7.25,False,120.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1049,0,15009,Jack Russell Terrier,12,M,True,No change,8.5,False,,,False,False,False,False,False,False,False,False,False,True,True,True,,,True,True,False,False,False,False
1050,0,15076,Staffordshire Bull Terrier,10,M,False,False,19.4,True,100.0,38.7,False,False,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False
1051,0,15085,Welsh Terrier,13,F,True,False,7.3,False,,38.6,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,,False,False,False,False
1052,0,14671,Schnauzer,5,M,True,False,60.2,False,80.0,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
1053,0,18063,Crossbreed,8,F,True,False,22.15,False,,,False,False,False,True,True,False,False,False,False,False,True,True,,,True,True,False,False,False,False
1054,0,14631,Labrador Retriever,9,M,False,False,27.5,False,,,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False,False,False
1055,0,13962,Dalmatian,11,F,True,False,27.0,False,,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,True,False,False,False,False
1056,0,14846,Cocker Spaniel,9,F,False,False,,True,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False
1057,0,99999,Crossbreed,9,F,False,Weight gain,18.3,False,100.0,,False,False,False,False,False,False,True,False,False,False,True,False,True,,,,False,False,False,False
1058,0,14962,Border Terrier,11,F,True,False,9.2,False,152.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
1059,0,13724,Boxer,6,M,True,False,30.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False
1060,0,14557,Pointer,7,F,True,False,30.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,True,False,False
1061,0,99999,Crossbreed,11,M,True,False,49.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1062,0,14993,Cain Terrier,12,F,False,False,9.6,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1063,0,14631,Labrador Retriever,10,F,True,False,33.3,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
1064,0,14993,Cairn Terrier,6,F,True,False,12.1,False,88.0,37.7,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False
1065,0,99999,Crossbreed,5,F,True,False,10.3,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
1066,0,-418,Miniature Pinscher,11,M,True,False,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1067,0,,Jack Russell Terrier,9,F,True,False,9.05,False,150.0,39.0,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,True,False,False
1068,0,13714,Bichon Frise,9,M,True,Weight gain,8.24,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1069,0,13724,Boxer,10,M,True,Weight loss,28.35,False,,,False,False,False,False,False,False,False,True,False,False,True,False,,,True,True,False,False,False,False
1070,0,15009,Jack Russell Terrier,11,M,True,False,10.7,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1071,0,15009,Jack Russell Terrier,12,M,False,False,10.55,True,148.0,,False,False,True,False,False,False,False,False,False,False,False,False,True,,True,True,False,False,False,False
1072,0,14527,Pointer,10,M,True,Weight loss,27.5,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,False,False,False,False,False
1073,0,15086,West Highland White Terrier,9,F,True,Weight loss,9.69,True,,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False
1074,0,14631,Labrador Retriever,10,F,True,False,28.95,False,,,False,False,False,False,True,False,False,False,False,False,False,False,,,,,False,False,False,False
1075,0,15076,Staffordshire Bull Terrier,11,M,True,False,26.9,False,,38.9,False,False,True,False,True,False,False,False,False,False,False,False,True,False,,,False,False,False,False
