"PatientID","Diagnosis","Breed","Age","Sex","Neutered","WeightChange","Weight","Hospitalised","HeartRate","Temperature","Vomiting","Diarrhoea","Hepatomegaly","ThinDrySkin","Alopecia","Pruritus","MuscleWastageWeakness","Lethargy","Panting","Neurological","Polydipsia","Polyuria","IncreasedALKP","IncreasedATL/GGT/AST","LowUSG","Proteinuria","Hypertensive","LowBloodSugar","Hypothyroid","CruciateSurgery"
869,"0","Lakeland Terrier",9,"M",True,"No change",6.95,False,120,38.9,False,False,False,False,False,False,False,False,False,False,True,True,"False","False","True",True,False,False,False,False
870,"0","Beagle",11,"F",True,"No change",21.2,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",False,False,False,False,False
871,"0","Crossbreed",0,"F",False,"Weight loss",16.8,False,NULL,39.4,False,True,False,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
872,"0","Crossbreed",9,"M",True,"No change",12.15,False,130,38.3,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,"False",False,False,False,False,False
873,"0","West Highland White Terrier",11,"M",True,"No change",9.1,False,NULL,38.2,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
874,"0","Labrador Retriever",9,"F",True,"Weight gain",34,False,160,NULL,False,False,True,False,False,False,False,True,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
875,"0","Crossbreed",9,"F",True,"No change",6.8,False,120,39.1,False,False,True,True,False,False,False,False,False,False,False,False,"True","True","False",True,False,False,False,False
876,"0","Siberian Husky",3,"F",True,"No change",28.25,True,NULL,NULL,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
877,"0","Yorkshire Terrier",14,"F",True,"No change",3.6,False,132,38.6,True,True,False,True,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
878,"0","Jack Russell Terrier",6,"F",True,"Weight gain",12,False,NULL,NULL,False,True,True,False,False,False,False,True,True,False,True,False,"True","True",NULL,NULL,False,False,False,False
879,"0","Rhodesian Ridgeback",2,"F",True,"No change",42.1,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
880,"0","Cocker Spaniel",11,"F",True,"No change",21,False,NULL,NULL,False,False,False,False,False,False,True,False,False,False,False,False,"True","True","False",True,False,False,False,False
881,"0","Crossbreed",6,"F",True,"No change",32.25,False,NULL,NULL,False,False,False,False,False,False,False,False,True,False,False,False,"True","False",NULL,NULL,False,False,False,False
882,"0","Schnauzer",2,"M",True,"No change",10.1,False,100,NULL,True,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
883,"0","Boxer",11,"F",True,"No change",36.9,False,96,38.9,False,False,False,True,True,False,False,False,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
884,"0","Collie",6,"F",True,"No change",22.9,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,"True",True,False,False,False,False
885,"0","Pug",3,"F",True,"No change",7.15,False,100,39.1,False,False,False,False,False,False,False,False,False,False,False,False,"True","True","False",True,False,False,False,False
886,"0","Jack Russell Terrier",9,"M",True,"Weight loss",11.6,False,NULL,38.2,False,False,True,False,False,False,False,True,False,False,True,True,"True",NULL,"True",True,False,False,False,False
887,"0","Crossbreed",11,"F",True,"No change",23.75,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,"True",False,False,False,False,False
888,"0","Collie",8,"M",True,"Weight loss",14.3,False,84,NULL,False,False,False,True,True,False,False,False,False,False,False,False,"False","False","False",NULL,False,False,False,False
889,"0","Labrador Retriever",11,"M",True,"No change",37.2,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,"True",False,False,False,False,False
890,"0","Chihuahua",16,"M",True,"No change",NULL,True,120,38.8,True,False,False,False,False,False,False,True,True,False,True,True,"False","True",NULL,NULL,False,False,False,False
891,"0","Border Terrier",9,"M",True,"No change",11.05,False,NULL,NULL,False,False,False,True,True,False,True,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
892,"0","Cavalier King Charles Spaniel",9,"F",True,"No change",12.25,False,120,NULL,False,False,False,True,False,True,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
893,"0","Beagle",9,"M",True,"No change",18.2,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,True,False,False,False,False
894,"0","Portugese Podengo",7,"M",True,"No change",8.3,False,NULL,NULL,False,False,False,False,True,False,False,False,True,False,True,True,"True","True",NULL,NULL,False,False,False,False
895,"0","Scottish Terrier",8,"F",True,"No change",12.3,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,True,False,False
896,"0","Crossbreed",11,"F",True,"No change",19.8,False,120,38.2,False,False,True,False,False,False,True,True,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
897,"0","West Highland White Terrier",10,"M",False,"No change",9.65,True,NULL,NULL,False,False,False,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,True,False,False
898,"0","Jack Russell Terrier",5,"F",True,"No change",6.4,False,84,39.6,False,False,False,False,False,False,False,False,False,True,True,True,NULL,NULL,NULL,NULL,False,False,False,False
899,"0","Boxer",10,"M",True,"No change",42.5,False,NULL,NULL,False,False,True,True,False,False,False,False,False,True,True,True,NULL,NULL,"True",True,False,False,False,False
900,"0","Crossbreed",12,"M",True,"No change",11.3,False,96,NULL,False,False,False,False,False,False,False,True,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
901,"0","West Highland White Terrier",11,"F",True,"No change",10.15,False,96,38.7,True,False,False,False,False,False,False,True,False,False,True,True,"True",NULL,NULL,NULL,False,False,False,False
902,"0","Crossbreed",1,"M",True,"No change",21.8,True,120,38.6,True,True,False,False,False,True,False,True,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
903,"0","Bullmastiff",6,"M",True,"Weight gain",60,True,NULL,38.4,False,False,False,False,False,False,False,True,False,False,True,False,"False","False",NULL,NULL,False,False,False,False
904,"0","Crossbreed",10,"M",True,"No change",13.5,False,NULL,38.8,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,True,False,False
905,"0","Jack Russell Terrier",13,"M",False,"No change",9.3,False,132,38.5,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
906,"0","Staffordshire Bull Terrier",9,"M",True,"No change",NULL,False,NULL,NULL,False,False,False,True,True,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
907,"0","Crossbreed",13,"F",True,"No change",7.9,False,NULL,NULL,False,False,False,False,True,False,False,False,False,False,True,False,NULL,NULL,"True",False,False,False,False,False
908,"0","Cairn Terrier",10,"M",True,"Weight loss",10.6,False,110,38.6,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
909,"0","Collie",7,"F",True,"No change",21.5,False,100,38.9,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,"False",False,False,False,False,False
910,"0","Irish Terrier",7,"F",True,"No change",22.5,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,"True",NULL,"False",NULL,False,False,False,False
911,"0","Crossbreed",13,"M",True,"No change",21.3,False,NULL,NULL,False,False,False,False,False,False,True,False,True,False,True,True,"False","False","True",False,False,False,False,False
912,"0","Yorkshire Terrier",12,"F",False,"No change",8.3,False,145,NULL,False,False,False,False,False,False,False,True,False,False,False,False,"True","True","False",True,False,False,False,False
913,"0","Cocker Spaniel",10,"F",True,"No change",11,False,100,38.1,False,True,False,False,False,False,False,True,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
914,"0","Lancashire Heeler",11,"F",True,"No change",NULL,False,100,38.7,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
915,"0","Crossbreed",13,"F",True,"No change",25,False,88,39.9,False,False,False,False,False,False,False,True,False,False,False,False,"True","True","True",NULL,False,False,False,False
916,"0","Crossbreed",9,"M",True,"No change",NULL,False,128,NULL,False,False,False,False,False,False,False,False,False,False,True,False,"True","False",NULL,NULL,False,False,False,False
917,"0","Crossbreed",9,"M",False,"No change",14,False,NULL,NULL,False,False,False,False,False,False,False,False,False,True,False,False,"True","True",NULL,NULL,False,False,False,False
918,"0","Crossbreed",13,"F",True,"No change",10.9,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
919,"0","Crossbreed",6,"F",True,"No change",14.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
920,"0","West Highland White Terrier",15,"M",True,"No change",NULL,False,124,38.3,False,True,True,False,True,False,False,False,True,True,True,True,"False","False",NULL,NULL,False,False,False,False
921,"0","German Spitz",3,"M",True,"No change",9.5,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
922,"0","Crossbreed",9,"M",True,"No change",7.6,False,100,38.3,False,False,False,False,False,False,False,True,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
923,"0","Cairn Terrier",9,"M",True,"No change",12.8,False,84,38.2,False,False,False,False,False,False,False,True,False,False,True,True,"False","False","True",NULL,False,False,False,False
924,"0","West Highland White Terrier",11,"F",True,"No change",9.4,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
925,"0","West Highland White Terrier",9,"M",False,"No change",10,False,130,38.4,False,True,False,False,False,False,False,False,False,False,False,False,"True","True","True",True,False,False,False,False
926,"0","Labrador Retriever",12,"M",True,"No change",41.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","False",True,False,False,False,False
927,"0","West Highland White Terrier",8,"F",True,"No change",11.6,True,80,38.1,True,False,False,False,False,False,False,False,False,False,True,False,"True",NULL,NULL,NULL,False,False,False,False
928,"0","Cocker Spaniel",12,"F",True,"No change",13.35,False,120,38.1,False,False,False,False,False,False,True,False,False,False,True,True,NULL,NULL,"False",True,False,False,False,False
929,"0","Beagle",13,"M",True,"No change",17.5,False,NULL,39.1,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
930,"0","Labrador Retriever",8,"F",True,"No change",38.25,False,NULL,38.8,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","False",False,False,False,False,False
931,"0","Bichon Frise",15,"M",True,"No change",5.9,False,NULL,NULL,True,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",False,False,False,False,False
932,"0","Labrador Retriever",11,"M",True,"No change",25.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True","False",NULL,False,False,False,False
933,"0","Crossbreed",11,"F",True,"Weight loss",19.9,False,124,NULL,False,False,False,False,False,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
934,"0","Crossbreed",8,"F",True,"No change",6.38,False,NULL,37.6,True,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
935,"0","Schnauzer",10,"M",True,"No change",7.2,False,NULL,38.5,True,True,False,False,False,False,False,False,False,False,False,True,NULL,NULL,"False",True,False,False,False,False
936,"0","Siberian Husky",10,"F",True,"No change",34.5,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",NULL,False,False,False,False
937,"0","Labrador Retriever",9,"M",True,"No change",35.4,False,112,38.7,False,False,True,False,False,False,True,True,True,False,True,True,"True","True",NULL,NULL,False,False,False,False
938,"0","Poodle",10,"F",False,"No change",4,True,120,38.9,False,False,False,False,True,False,False,False,False,False,False,False,NULL,"True",NULL,NULL,False,False,False,False
939,"0","Bichon Frise",10,"M",True,"No change",11.85,False,120,38.5,True,True,False,False,False,False,True,False,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
940,"0","West Highland White Terrier",8,"F",True,"No change",6.7,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True","True","False",False,False,False,False,False
941,"0","Beagle",11,"M",False,"No change",27.8,False,48,NULL,False,False,False,False,False,False,True,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
942,"0","Crossbreed",16,"F",True,"No change",NULL,False,110,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
943,"0","Jack Russell Terrier",12,"F",True,"No change",13,False,130,NULL,False,False,True,False,False,False,False,False,True,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
944,"0","West Highland White Terrier",10,"M",True,"No change",14,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True","False","False",True,False,False,False,False
945,"0","Golden Retriever",12,"M",True,"No change",35,False,NULL,148,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",True,False,False,False,False
946,"0","Collie",13,"M",True,"No change",31.5,False,NULL,NULL,False,False,True,True,True,False,False,True,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
947,"0","Crossbreed",5,"M",True,"No change",35.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,"False",NULL,False,False,True,False
948,"0","Schnauzer",13,"F",True,"No change",5.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,True,False,False,"False","False","False",True,False,False,False,False
949,"0","Border Terrier",3,"M",True,"No change",12.9,False,NULL,NULL,False,False,False,False,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
950,"0","Crossbreed",10,"M",True,"No change",10.6,True,120,38.4,False,False,True,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
951,"0","Cocker Spaniel",3,"F",False,"No change",17.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,True,"False","False","True",False,False,False,False,False
952,"0","Yorkshire Terrier",14,"M",True,"No change",9.4,False,100,NULL,False,False,True,True,False,False,False,False,True,False,True,True,"True",NULL,NULL,NULL,False,False,False,False
953,"0","German Shepherd",10,"F",True,"No change",34.1,False,120,NULL,False,False,True,False,False,False,True,True,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
954,"0","Dogue de Bordeaux",7,"F",False,"No change",66,False,NULL,NULL,True,True,False,False,True,False,False,True,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
955,"0","Russian terrier",4,"M",False,"No change",46.5,True,100,38.1,False,False,False,True,False,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
956,"0","Bulldog",5,"F",True,"Weight gain",26,False,NULL,NULL,False,False,False,True,True,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
957,"0","Crossbreed",13,"M",True,"No change",8.85,True,120,38.4,False,False,True,False,False,False,False,False,True,False,False,False,"True","True",NULL,NULL,False,True,False,False
958,"0","West Highland White Terrier",11,"F",True,"Weight gain",5.85,False,NULL,NULL,False,False,True,False,True,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
959,"0","Staffordshire Bull Terrier",10,"F",True,"Weight loss",16.4,False,NULL,NULL,False,True,False,False,False,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
960,"0","Collie",14,"F",True,"No change",17.8,False,90,NULL,False,False,False,False,False,False,False,False,True,False,False,False,"True","True","False",False,False,False,False,False
961,"0","Tibetan Terrier",10,"M",True,"No change",16.1,True,120,38.8,False,False,False,True,False,False,False,False,False,False,False,False,"True","False","False",True,False,False,False,False
962,"0","Labrador Retriever",8,"M",True,"No change",33.6,False,NULL,NULL,True,False,False,False,False,True,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
963,"0","Crossbreed",4,"F",True,"No change",13.15,False,NULL,38.2,True,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
964,"0","West Highland White Terrier",5,"M",True,"No change",12.3,False,88,38.1,False,False,True,True,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
965,"0","Staffordshire Bull Terrier",13,"F",True,"No change",NULL,False,120,NULL,False,True,True,False,False,False,True,False,True,False,True,True,"True","True",NULL,NULL,True,False,False,False
966,"0","Tibetan Terrier",11,"M",True,"No change",17.8,False,NULL,NULL,False,False,True,False,False,False,False,False,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
967,"0","Pointer",11,"M",False,"No change",26,False,80,38.4,False,True,True,False,False,False,False,False,False,False,False,False,"False","False","False",False,False,False,False,False
968,"0","Bichon Frise",6,"M",True,"Weight gain",10,False,140,NULL,False,False,True,True,False,False,False,True,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
969,"0","Crossbreed",11,"F",False,"No change",10.9,False,NULL,NULL,True,True,True,False,False,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
970,"0","West Highland White Terrier",12,"F",True,"No change",9.8,False,NULL,NULL,True,False,False,False,False,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
971,"0","Crossbreed",3,"M",False,"No change",36.6,False,130,NULL,False,False,False,False,False,False,False,False,False,True,False,False,NULL,NULL,NULL,NULL,False,False,False,False
972,"0","West Highland White Terrier",10,"M",True,"No change",12,False,120,38.2,False,False,True,True,False,False,False,False,False,False,True,True,"True","False",NULL,NULL,False,False,False,False
973,"0","Yorkshire Terrier",14,"F",False,"No change",NULL,False,NULL,NULL,False,False,True,False,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
974,"0","West Highland White Terrier",11,"F",True,"No change",7.95,True,NULL,NULL,False,False,False,False,False,False,True,False,False,False,True,False,NULL,NULL,NULL,NULL,False,True,True,False
975,"0","Bichon Frise",10,"M",False,"No change",8.6,False,NULL,38.6,False,False,False,False,False,False,False,True,False,False,True,False,"True","True",NULL,NULL,False,False,False,False
976,"0","Crossbreed",15,"F",True,"No change",13.45,False,100,39.5,True,False,False,False,False,False,False,False,False,False,True,True,"False","False",NULL,NULL,False,False,False,False
977,"0","Bichon Frise",14,"M",True,"No change",9.1,False,NULL,38.1,False,False,False,False,False,False,False,False,False,False,False,False,"False","True","False",True,False,False,False,False
978,"0","Crossbreed",7,"M",True,"No change",10.3,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
979,"0","Cairn Terrier",11,"M",True,"No change",16.4,False,NULL,38,True,False,False,True,True,True,False,False,False,False,False,False,"True",NULL,"True",NULL,False,False,False,False
980,"0","Labrador Retriever",9,"M",True,"No change",36.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","False","True",False,False,False,False,False
981,"0","West Highland White Terrier",10,"F",True,"No change",7.7,True,128,38.8,False,False,True,False,False,False,False,True,True,False,True,True,"True","True",NULL,NULL,False,False,True,False
982,"0","Poodle",10,"F",True,"No change",2.1,False,122,NULL,False,False,False,True,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,True,False
983,"0","Crossbreed",12,"M",True,"No change",NULL,False,140,NULL,False,False,False,True,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
984,"0","Crossbreed",3,"F",True,"No change",11.4,False,NULL,NULL,False,False,False,True,True,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
985,"0","Cavalier King Charles Spaniel",9,"F",True,"No change",13.7,False,120,NULL,False,False,True,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
986,"0","Staffordshire Bull Terrier",9,"M",True,"No change",19.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
987,"0","German Shepherd",4,"F",True,"Weight gain",80.5,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,False,False,NULL,NULL,"False",True,False,False,False,False
988,"0","Chihuahua",8,"F",True,"Weight gain",3.7,False,120,NULL,False,False,False,False,False,False,False,True,False,False,True,False,"True","True",NULL,NULL,False,False,False,False
989,"0","Collie",11,"F",True,"Weight gain",NULL,False,NULL,NULL,False,False,False,True,False,False,True,True,False,False,True,True,"True","True","False",True,False,False,False,False
990,"0","Cairn Terrier",7,"M",True,"No change",11.3,True,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
991,"0","Labrador Retriever",3,"F",True,"No change",41.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,"True",True,False,False,False,False
992,"0","Crossbreed",6,"M",True,"No change",9.9,True,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,True,False,False
993,"0","Sussex Spaniel",10,"F",True,"No change",23.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"False","False","True",False,False,False,False,False
994,"0","Patterdale Terrier",3,"F",True,"No change",14.95,False,NULL,NULL,False,False,False,True,True,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
995,"0","Scottish Terrier",9,"M",True,"No change",19.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
996,"0","Jack Russell Terrier",9,"M",False,"No change",6.05,False,140,36.8,False,True,False,False,False,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
997,"0","Crossbreed",10,"M",True,"Weight loss",6.05,False,120,38.2,False,False,True,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,True,False
998,"0","Fox Terrier",10,"M",True,"No change",15.9,False,68,NULL,False,False,False,False,False,False,False,False,True,False,True,True,NULL,NULL,"True",NULL,False,False,False,False
999,"0","Staffordshire Bull Terrier",13,"F",True,"No change",20.1,False,NULL,NULL,False,False,True,False,True,False,True,True,False,False,True,False,NULL,NULL,"False",True,False,False,False,False
1000,"0","Schnauzer",15,"F",True,"No change",11.3,False,NULL,NULL,False,False,False,True,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1001,"0","Jack Russell Terrier",6,"F",True,"No change",6.07,False,96,39.2,True,True,False,False,False,False,False,True,False,False,False,False,"False","False",NULL,NULL,False,False,False,False
1002,"0","Crossbreed",8,"F",True,"No change",30.3,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,True,False
1003,"0","Beagle",6,"F",True,"No change",17,False,NULL,NULL,False,False,False,False,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1004,"0","German Shepherd",8,"M",True,"No change",39.2,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
1005,"0","Cocker Spaniel",11,"F",True,"No change",19.2,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,"True",False,False,False,False,False
1006,"0","Chihuahua",4,"F",True,"No change",NULL,False,NULL,39.1,False,False,False,False,False,False,False,True,False,False,False,False,"False",NULL,NULL,NULL,False,False,False,False
1007,"0","Sealyham Terrier",14,"M",False,"Weight loss",10,False,NULL,NULL,False,False,True,False,False,True,False,False,False,False,True,True,"True","False","True",True,False,False,False,False
1008,"0","Collie",13,"M",True,"No change",25.8,False,NULL,NULL,False,False,False,False,False,False,False,True,True,False,True,False,"True","False","True",True,False,False,False,False
1009,"0","Schnauzer",10,"M",True,"No change",NULL,True,98,38.7,False,True,False,False,False,False,False,False,True,False,True,False,"True","False",NULL,NULL,False,False,False,False
1010,"0","Crossbreed",10,"F",True,"Weight gain",10.7,False,120,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","False",NULL,NULL,False,False,False,False
1011,"0","Bull Terrier",0,"F",True,"No change",18.5,False,NULL,38.8,False,True,False,False,False,False,False,True,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
1012,"0","Greyhound",10,"M",True,"No change",37.05,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1013,"0","Schnauzer",7,"M",True,"No change",11.4,False,120,NULL,False,False,False,False,False,False,False,False,True,False,False,False,"True","True","False",False,False,False,False,False
1014,"0","Collie",13,"F",True,"No change",29.4,False,NULL,NULL,False,False,False,True,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1015,"0","Staffordshire Bull Terrier",5,"F",True,"Weight gain",15.65,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,"False",False,False,False,False,False
1016,"0","Bulldog",9,"F",True,"No change",29.15,False,88,38.8,False,False,False,False,False,False,False,False,False,False,False,True,"True","False","True",False,False,False,False,False
1017,"0","West Highland White Terrier",12,"M",True,"No change",11.8,False,132,38.1,False,False,True,False,False,False,False,False,True,True,True,True,"True","True",NULL,NULL,False,False,False,False
1018,"0","Munsterlander",8,"F",False,"No change",39.6,False,NULL,38.7,False,True,False,False,False,False,False,False,False,False,True,True,"False","True","True",True,False,False,False,False
1019,"0","Whippet",9,"F",True,"Weight gain",10.7,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"False","True",NULL,NULL,False,False,False,False
1020,"0","Crossbreed",5,"M",True,"No change",9.9,False,NULL,38.3,False,False,False,False,False,False,False,True,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
1021,"0","Jack Russell Terrier",5,"F",True,"No change",8.5,False,110,38.6,False,False,True,False,False,False,False,False,False,False,False,True,"True","True","False",True,False,False,False,False
1022,"0","Shih Tzu",10,"M",True,"No change",9.5,False,128,37.6,True,True,False,False,False,True,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1023,"0","Crossbreed",10,"F",True,"Weight loss",16.8,False,NULL,80,False,False,False,False,False,False,True,True,False,False,True,True,NULL,NULL,"False",True,False,False,False,False
1024,"0","West Highland White Terrier",8,"M",True,"Weight gain",15.3,True,120,38,False,False,False,False,False,True,False,False,True,False,True,True,NULL,NULL,NULL,NULL,False,False,True,True
1025,"0","Labrador Retriever",8,"F",True,"No change",32.3,False,NULL,38.8,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1026,"0","Yorkshire Terrier",5,"M",False,"No change",7,False,NULL,NULL,True,False,False,True,True,True,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
1027,"0","Crossbreed",7,"M",True,"No change",17.1,False,128,NULL,False,False,False,False,False,False,False,False,False,False,True,False,"True","False","True",False,False,False,False,False
1028,"0","Crossbreed",12,"F",False,"No change",28.6,False,NULL,NULL,False,False,True,False,False,False,True,False,False,False,False,False,"True","True","True",True,False,False,False,False
1029,"0","Cocker Spaniel",5,"F",True,"No change",24.4,False,100,38.8,False,False,False,False,False,False,False,False,False,False,True,True,"True",NULL,"True",NULL,False,False,False,False
1030,"0","Crossbreed",13,"M",True,"No change",12,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1031,"0","Labrador Retriever",10,"F",True,"No change",34.9,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,True,"False","True","False",True,False,False,False,False
1032,"0","Jack Russell Terrier",16,"F",True,"No change",6.5,False,NULL,38,False,False,False,False,False,False,False,False,False,False,True,True,"True","False","True",False,False,False,False,False
1033,"0","Cairn Terrier",9,"F",True,"No change",8.3,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1034,"0","Jack Russell Terrier",8,"F",True,"No change",10.3,False,NULL,NULL,False,True,True,False,False,False,False,True,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
